Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
0.699823597,247912,I. Gheorghe,"CAM, CM, RW",67,77,2300000,2000,21,8/10/1999,171,63,113182,FC Voluntari,Romanian Liga I,1,AM,8,,29/08/2018,2022,39,Romania,,,,Right,3,3,1,87,62,64,69,34,60,64,63,35,65,40,66,68,62,59,67,90,84,85,63,81,67,62,80,58,60,40,35,63,65,62,68,32,35,37,14,12,8,14,12,,63+2,63+2,63+2,68,66,66,66,68,67+2,67+2,67+2,68+2,62+2,62+2,62+2,68+2,57+2,52+2,52+2,52+2,57+2,54+2,43+2,43+2,43+2,54+2,18+2,https://cdn.sofifa.net/players/247/912/22_120.png,https://cdn.sofifa.net/teams/113182/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/ro.png
0.327952883,192722,R. Hamouma,"ST, RM",75,75,2700000,31000,34,29/03/1987,178,76,1819,AS Saint-Ã‰tienne,French Ligue 1,1,MID,21,,19/07/2012,2022,18,France,,,,Right,4,3,2,67,76,75,78,42,64,76,76,67,77,76,78,76,70,70,80,68,67,75,76,73,77,57,66,66,76,60,39,77,76,70,73,38,41,41,14,11,14,7,13,,75,75,75,76-1,76-1,76-1,76-1,76-1,76-1,76-1,76-1,75,72+2,72+2,72+2,75,61+2,60+2,60+2,60+2,61+2,58+2,53+2,53+2,53+2,58+2,19+2,https://cdn.sofifa.net/players/192/722/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.269385683,230441,Vieiraldo Junior,"CDM, LB",72,72,2000000,10000,29,29/02/1992,180,79,112119,AtlÃ©tico Clube Goianiense,Campeonato Brasileiro SÃ©rie A,1,CDM,7,,30/06/2021,2024,54,Brazil,,,,Left,3,2,1,68,45,62,67,73,78,76,30,60,68,39,67,32,31,62,70,67,68,60,70,62,74,85,78,78,48,78,68,58,54,40,64,77,77,70,7,13,7,7,8,,59+2,59+2,59+2,62,61,61,61,62,61+2,61+2,61+2,65+2,65+2,65+2,65+2,65+2,72,71+1,71+1,71+1,72,71+1,73-1,73-1,73-1,71+1,15+2,https://cdn.sofifa.net/players/230/441/22_120.png,https://cdn.sofifa.net/teams/112119/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
0.086472167,239019,J. Delianov,GK,61,71,650000,500,21,20/10/1999,188,87,111393,Adelaide United,Australian Hyundai A-League,1,GK,1,,11/11/2020,2022,19,North Macedonia,,,,Right,3,1,1,,,,,,,14,7,11,31,5,10,10,12,30,20,24,29,32,54,33,44,49,30,63,5,39,6,6,31,22,39,7,12,13,62,59,58,59,62,26,22+2,22+2,22+2,20,21,21,21,20,23+2,23+2,23+2,22+2,24+2,24+2,24+2,22+2,20+2,24+2,24+2,24+2,20+2,20+2,22+2,22+2,22+2,20+2,60+2,https://cdn.sofifa.net/players/239/019/22_120.png,https://cdn.sofifa.net/teams/111393/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/mk.png
0.465082388,187857,G. Sandomierski,GK,63,63,250000,1000,31,5/09/1989,196,91,420,GÃ³rnik Zabrze,Polish T-Mobile Ekstraklasa,1,GK,99,,17/07/2021,2022,37,Poland,,,,Left,3,1,1,,,,,,,23,12,16,51,12,21,14,35,43,28,45,44,52,58,58,47,60,42,72,13,23,22,13,46,17,57,18,18,13,60,62,62,62,66,45,30+2,30+2,30+2,31,31,31,31,31,35+2,35+2,35+2,34+2,36+2,36+2,36+2,34+2,31+2,34+2,34+2,34+2,31+2,29+2,29+2,29+2,29+2,29+2,62+1,https://cdn.sofifa.net/players/187/857/22_120.png,https://cdn.sofifa.net/teams/420/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png
0.798316769,257893,R. Jesuraj,RM,57,60,220000,500,24,26/07/1996,170,67,113298,FC Goa,Indian Super League,1,MID,14,,10/07/2019,2022,159,India,,,,Right,3,2,1,71,46,53,58,27,58,54,45,35,54,35,57,46,42,50,54,72,71,75,46,79,50,40,68,64,45,34,32,52,55,44,40,16,30,28,8,10,10,10,13,,51+2,51+2,51+2,55,53,53,53,55,54+2,54+2,54+2,56+2,51+2,51+2,51+2,56+2,47+2,43+2,43+2,43+2,47+2,44+2,36+2,36+2,36+2,44+2,14+2,https://cdn.sofifa.net/players/257/893/22_120.png,https://cdn.sofifa.net/teams/113298/60.png,https://cdn.sofifa.net/flags/in.png,,https://cdn.sofifa.net/flags/in.png
0.023360487,182037,Yao Hanlin,"CM, RW, RM",56,56,45000,1000,36,16/04/1985,175,60,112541,Wuhan FC,Chinese Super League,1,MID,8,,1/01/2010,2021,155,China,,,,Right,4,2,1,40,57,62,55,44,51,63,52,38,64,59,53,65,62,63,56,42,38,62,59,55,63,48,35,59,58,54,47,60,57,60,58,51,38,40,12,12,8,13,11,,54+2,54+2,54+2,55,55,55,55,55,57-1,57-1,57-1,55+1,56,56,56,55+1,49+2,52+2,52+2,52+2,49+2,47+2,48+2,48+2,48+2,47+2,17+2,https://cdn.sofifa.net/players/182/037/22_120.png,https://cdn.sofifa.net/teams/112541/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
0.618788376,251289,T. Keller,"CB, CDM",65,75,1500000,3000,21,5/08/1999,186,80,111239,FC Ingolstadt 04,German 2. Bundesliga,2,CB,27,,1/07/2019,2022,21,Germany,,,,Right,3,2,1,65,34,48,48,64,72,39,24,66,54,25,36,26,60,49,59,64,66,57,64,53,57,72,67,74,36,71,62,24,49,33,46,62,67,64,11,7,11,8,12,,47+2,47+2,47+2,46,46,46,46,46,47+2,47+2,47+2,48+2,52+2,52+2,52+2,48+2,59+2,61+2,61+2,61+2,59+2,61+2,65+2,65+2,65+2,61+2,16+2,https://cdn.sofifa.net/players/251/289/22_120.png,https://cdn.sofifa.net/teams/111239/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
0.778956704,215155,F. Zuqui,"CM, RM, CDM",70,70,1600000,8000,29,27/11/1991,170,65,101083,Estudiantes de La Plata,Argentina Primera DivisiÃ³n,1,CDM,8,,24/08/2017,2022,52,Argentina,,,,Right,3,3,1,69,64,69,72,65,66,64,65,56,72,49,70,67,64,71,72,68,70,78,70,89,66,67,79,61,66,62,67,67,71,53,70,71,62,59,7,9,15,15,7,,66+2,66+2,66+2,69,69,69,69,69,70,70,70,70,70,70,70,70,68+2,69+1,69+1,69+1,68+2,67+2,65+2,65+2,65+2,67+2,16+2,https://cdn.sofifa.net/players/215/155/22_120.png,https://cdn.sofifa.net/teams/101083/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
0.812387766,222200,Liu Jiashen,CB,54,54,90000,2000,29,23/11/1991,190,86,112961,Qingdao FC,Chinese Super League,1,CB,23,,1/01/2016,2022,155,China,,,,Right,3,2,1,52,21,25,32,54,72,29,15,46,25,23,29,22,24,20,27,54,51,48,43,38,34,66,72,83,15,47,50,25,26,39,37,51,61,60,10,14,9,14,7,,33+2,33+2,33+2,30,30,30,30,30,28+2,28+2,28+2,33+2,32+2,32+2,32+2,33+2,46+2,44+2,44+2,44+2,46+2,49+2,54,54,54,49+2,15+2,https://cdn.sofifa.net/players/222/200/22_120.png,https://cdn.sofifa.net/teams/112961/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
0.88258937,223570,J. Sambia,RB,75,80,8000000,19000,24,7/09/1996,185,73,70,Montpellier HÃ©rault SC,French Ligue 1,1,CB,6,,1/07/2018,2022,18,France,,,,Right,4,3,1,75,69,72,73,71,70,77,64,62,73,59,74,73,76,69,72,72,78,78,73,70,85,79,77,69,71,63,73,68,68,59,69,72,73,70,9,11,14,11,16,,70+2,70+2,70+2,72,71,71,71,72,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,74+2,72+2,72+2,72+2,74+2,73+2,71+2,71+2,71+2,73+2,19+2,https://cdn.sofifa.net/players/223/570/22_120.png,https://cdn.sofifa.net/teams/70/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.624575943,197981,S. Makienok,ST,66,66,850000,6000,30,21/11/1990,201,94,110329,FC St. Pauli,German 2. Bundesliga,2,ST,16,,29/08/2020,2022,13,Denmark,,,,Right,2,2,1,34,67,49,60,30,73,30,66,80,63,66,61,43,38,49,69,35,34,34,64,31,69,63,47,89,64,67,24,68,48,70,65,34,18,19,12,8,16,12,6,,66,66,66,56,61,61,61,56,59+2,59+2,59+2,55+2,55+2,55+2,55+2,55+2,40+2,46+2,46+2,46+2,40+2,38+2,46+2,46+2,46+2,38+2,16+2,https://cdn.sofifa.net/players/197/981/22_120.png,https://cdn.sofifa.net/teams/110329/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/dk.png
0.366815088,197996,E. Larsson,RB,70,70,1400000,5000,29,15/07/1991,176,72,320,MalmÃ¶ FF,Swedish Allsvenskan,1,CB,2,,1/01/2018,2023,46,Sweden,,,,Right,4,2,1,65,54,66,65,64,79,71,45,50,64,49,63,63,62,61,63,61,69,74,66,76,67,87,90,72,64,83,68,51,70,50,63,65,65,68,16,8,6,9,11,,58+2,58+2,58+2,62,61,61,61,62,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,69+1,68+2,68+2,68+2,69+1,68+2,67+2,67+2,67+2,68+2,17+2,https://cdn.sofifa.net/players/197/996/22_120.png,https://cdn.sofifa.net/teams/320/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/se.png
0.805856894,178283,R. Boffin,GK,71,71,600000,9000,33,5/11/1987,196,86,741,Antalyaspor,Turkish SÃ¼per Lig,1,GK,25,,23/06/2017,2022,7,Belgium,,,,Right,2,1,1,,,,,,,11,13,12,18,17,20,17,15,12,16,56,57,52,67,33,55,75,38,70,20,35,25,13,41,20,56,21,12,11,72,67,73,69,72,56,30+2,30+2,30+2,27,29,29,29,27,27+2,27+2,27+2,27+2,25+2,25+2,25+2,27+2,27+2,26+2,26+2,26+2,27+2,27+2,28+2,28+2,28+2,27+2,70+1,https://cdn.sofifa.net/players/178/283/22_120.png,https://cdn.sofifa.net/teams/741/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/be.png
0.622737433,251002,S. Conteh,"RW, ST",63,66,650000,1000,24,20/07/1996,178,72,110588,1. FC Magdeburg,German 3. Bundesliga,3,AM,17,,1/07/2019,2022,21,Germany,,,,Right,2,2,1,93,54,50,64,36,60,57,53,52,52,49,63,53,35,39,60,93,93,88,52,77,56,72,67,57,53,58,33,60,52,52,47,33,35,35,9,7,8,8,12,,59+2,59+2,59+2,63,60,60,60,63,59+2,59+2,59+2,61+2,52+2,52+2,52+2,61+2,52+2,46+2,46+2,46+2,52+2,51+2,45+2,45+2,45+2,51+2,14+2,https://cdn.sofifa.net/players/251/002/22_120.png,https://cdn.sofifa.net/teams/110588/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
0.416966404,219950,N. Sundberg,"CB, RB",67,69,1100000,2000,25,6/06/1996,187,84,113173,Ã–stersunds FK,Swedish Allsvenskan,1,CB,77,,8/01/2018,2021,116,Gambia,,,,Right,3,2,1,70,44,48,52,66,78,34,41,67,60,44,44,35,30,57,57,66,74,58,61,60,55,84,73,83,46,69,65,33,44,39,56,68,66,61,8,10,14,11,7,,53+2,53+2,53+2,50,51,51,51,50,51+2,51+2,51+2,52+2,55+2,55+2,55+2,52+2,60+2,63+2,63+2,63+2,60+2,62+2,67+2,67+2,67+2,62+2,15+2,https://cdn.sofifa.net/players/219/950/22_120.png,https://cdn.sofifa.net/teams/113173/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/gm.png
0.493433705,224423,M. Wittek,"LWB, LB",73,76,3700000,13000,25,21/08/1995,173,70,1909,Vitesse,Holland Eredivisie,1,CDM,32,,21/07/2020,2024,21,Germany,,,,Left,2,3,1,79,62,66,72,65,70,78,56,58,67,56,72,80,76,59,68,79,79,80,69,84,78,71,84,60,69,75,63,59,53,39,70,64,66,72,15,12,12,13,7,,65+2,65+2,65+2,68,66,66,66,68,66+2,66+2,66+2,69+2,65+2,65+2,65+2,69+2,71+2,66+2,66+2,66+2,71+2,71+2,66+2,66+2,66+2,71+2,18+2,https://cdn.sofifa.net/players/224/423/22_120.png,https://cdn.sofifa.net/teams/1909/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/de.png
0.241545186,233140,R. Harakawa,CM,69,69,1500000,5000,27,18/08/1993,175,72,101148,Cerezo Osaka,Japanese J. League Division 1,1,MID,4,,9/01/2021,2022,163,Japan,,,,Right,3,3,1,83,66,69,71,60,69,64,65,43,71,59,68,71,73,67,70,85,81,89,68,69,69,65,77,69,67,58,67,67,68,62,66,61,62,57,6,8,10,11,6,,66+2,66+2,66+2,70-1,69,69,69,70-1,70-1,70-1,70-1,70-1,69,69,69,70-1,68+1,67+2,67+2,67+2,68+1,67+2,62+2,62+2,62+2,67+2,14+2,https://cdn.sofifa.net/players/233/140/22_120.png,https://cdn.sofifa.net/teams/101148/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
0.147583672,246406,X. Arreaga,CB,67,71,1300000,3000,26,28/09/1994,183,75,111144,Seattle Sounders FC,USA Major League Soccer,1,CB,3,,7/05/2019,2022,57,Ecuador,,,,Right,3,2,1,47,24,45,34,69,73,23,18,78,66,27,27,30,22,63,34,50,44,34,54,60,39,71,77,69,17,78,58,28,28,34,49,69,74,71,7,13,8,11,8,,40+2,40+2,40+2,35,36,36,36,35,38+2,38+2,38+2,40+2,48+2,48+2,48+2,40+2,55+2,62+2,62+2,62+2,55+2,59+2,67+2,67+2,67+2,59+2,15+2,https://cdn.sofifa.net/players/246/406/22_120.png,https://cdn.sofifa.net/teams/111144/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/ec.png
0.878630152,163665,D. CongrÃ©,CB,73,73,550000,3000,36,5/04/1985,185,80,110569,Dijon FCO,French Ligue 2,2,CB,3,,5/07/2021,2023,18,France,,,,Right,3,2,2,39,31,60,63,74,77,62,25,72,69,26,61,39,23,67,67,36,41,55,66,61,47,75,65,83,26,77,74,51,53,24,66,76,72,72,11,10,9,11,7,,52+2,52+2,52+2,53,53,53,53,53,56+2,56+2,56+2,57+2,62+2,62+2,62+2,57+2,66+2,70+2,70+2,70+2,66+2,66+2,73,73,73,66+2,16+2,https://cdn.sofifa.net/players/163/665/22_120.png,https://cdn.sofifa.net/teams/110569/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.899003598,184747,C. Martin,ST,67,67,825000,13000,32,4/11/1988,185,79,1919,Bristol City,English League Championship,2,ST,9,,3/09/2020,2022,42,Scotland,,,,Right,4,2,1,34,71,59,63,43,72,43,72,73,66,70,61,67,61,43,70,33,34,47,68,52,75,71,50,84,64,69,47,69,73,72,67,35,40,34,6,7,11,11,9,,67,67,67,60,65,65,65,60,64+2,64+2,64+2,59+2,61+2,61+2,61+2,59+2,49+2,54+2,54+2,54+2,49+2,47+2,54+2,54+2,54+2,47+2,15+2,https://cdn.sofifa.net/players/184/747/22_120.png,https://cdn.sofifa.net/teams/1919/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
0.485928644,205192,Denis SuÃ¡rez,"CM, LM, LW",78,79,16000000,26000,27,6/01/1994,178,66,450,RC Celta de Vigo,Spain Primera Division,1,MID,6,,1/07/2019,2023,45,Spain,,,,Right,3,3,2,74,71,81,80,61,56,75,70,49,84,68,81,82,70,79,80,74,74,81,81,75,74,58,65,55,72,47,65,78,85,63,75,69,58,49,10,14,10,7,7,,72+2,72+2,72+2,78,78,78,78,78,80-1,80-1,80-1,78+1,78+1,78+1,78+1,78+1,70+2,70+2,70+2,70+2,70+2,67+2,61+2,61+2,61+2,67+2,17+2,https://cdn.sofifa.net/players/205/192/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
0.957838544,219585,M. Valjent,CB,74,80,6000000,19000,25,11/12/1995,187,83,453,RCD Mallorca,Spain Primera Division,1,CB,24,,1/07/2019,2025,43,Slovakia,,,,Right,2,2,1,66,36,55,64,75,82,39,25,75,67,40,62,54,30,59,66,68,65,74,64,65,49,82,83,83,47,78,62,52,53,26,56,77,80,75,8,15,13,9,10,,55+2,55+2,55+2,56,57,57,57,56,59+2,59+2,59+2,59+2,62+2,62+2,62+2,59+2,67+2,70+2,70+2,70+2,67+2,68+2,74+2,74+2,74+2,68+2,17+2,https://cdn.sofifa.net/players/219/585/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/sk.png
0.062413642,241765,C. Akas,"CB, LWB",66,69,975000,2000,27,3/05/1994,188,90,1889,Belenenses SAD,Portuguese Liga ZON SAGRES,1,CDM,27,,8/08/2019,2023,133,Nigeria,,,,Left,2,2,1,64,40,52,62,64,78,64,34,53,61,34,62,43,38,47,64,60,68,57,65,68,49,59,76,82,45,74,63,44,36,38,51,68,66,60,13,6,8,13,12,,53+2,53+2,53+2,56,54,54,54,56,54+2,54+2,54+2,58+2,56+2,56+2,56+2,58+2,65+2,63+2,63+2,63+2,65+2,64+2,66+2,66+2,66+2,64+2,17+2,https://cdn.sofifa.net/players/241/765/22_120.png,https://cdn.sofifa.net/teams/1889/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/ng.png
0.877752249,210257,Ederson,GK,89,91,94000000,200000,27,17/08/1993,188,86,10,Manchester City,English Premier League,1,GK,31,,1/07/2017,2026,54,Brazil,,,,Left,3,1,3,,,,,,,20,14,14,61,18,23,15,20,66,40,64,63,60,88,48,70,66,41,78,18,38,27,20,70,51,70,29,15,8,87,82,93,88,88,64,40+3,40+3,40+3,41,43,43,43,41,47+3,47+3,47+3,44+3,49+3,49+3,49+3,44+3,37+3,44+3,44+3,44+3,37+3,36+3,35+3,35+3,35+3,36+3,87+3,https://cdn.sofifa.net/players/210/257/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
0.952921079,229175,N. Kijewski,LB,67,70,1200000,2000,25,28/03/1996,176,74,110500,Eintracht Braunschweig,German 3. Bundesliga,3,CB,27,,1/07/2015,2022,21,Germany,,,,Left,2,3,1,75,38,60,67,63,64,65,30,58,61,28,66,57,53,67,66,78,72,74,53,79,49,90,71,60,46,60,69,48,50,34,62,60,64,65,6,6,9,8,8,,53+2,53+2,53+2,59,56,56,56,59,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,65+2,63+2,63+2,63+2,65+2,65+2,63+2,63+2,63+2,65+2,12+2,https://cdn.sofifa.net/players/229/175/22_120.png,https://cdn.sofifa.net/teams/110500/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
0.351157056,243170,F. Apaolaza,ST,69,74,2100000,6000,24,19/06/1997,187,79,101083,Estudiantes de La Plata,Argentina Primera DivisiÃ³n,1,ST,16,,4/04/2018,2022,52,Argentina,,,,Right,3,2,1,68,70,51,62,35,66,39,72,72,59,59,58,40,33,51,67,67,68,68,67,52,72,72,67,72,68,46,35,71,56,55,69,32,30,22,9,11,14,7,11,,69+2,69+2,69+2,63,66,66,66,63,63+2,63+2,63+2,61+2,58+2,58+2,58+2,61+2,48+2,49+2,49+2,49+2,48+2,47+2,46+2,46+2,46+2,47+2,16+2,https://cdn.sofifa.net/players/243/170/22_120.png,https://cdn.sofifa.net/teams/101083/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
0.203180024,209548,C. Brown,"RWB, LWB",59,59,200000,2000,29,2/10/1991,175,69,381,Barrow,English League Two,4,CB,2,,7/07/2018,2022,14,England,,,,Right,3,2,1,74,30,50,57,55,62,53,25,48,53,29,55,45,31,48,57,73,74,64,50,71,35,66,70,57,28,61,52,50,47,37,48,56,58,53,8,7,11,6,14,,46+2,46+2,46+2,52,50,50,50,52,51+2,51+2,51+2,55+2,52+2,52+2,52+2,55+2,57+2,55+2,55+2,55+2,57+2,57+2,55+2,55+2,55+2,57+2,13+2,https://cdn.sofifa.net/players/209/548/22_120.png,https://cdn.sofifa.net/teams/381/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
0.012013544,251438,Nuno Santos,CM,70,80,3600000,7000,22,2/03/1999,179,73,1892,FC PaÃ§os de Ferreira,Portuguese Liga ZON SAGRES,1,MID,77,SL Benfica,,2022,38,Portugal,,,,Right,3,3,1,80,59,67,72,65,66,55,58,52,74,51,72,53,56,75,73,80,80,67,72,78,72,59,72,68,50,56,62,62,69,58,69,62,71,70,11,14,12,5,14,,66+2,66+2,66+2,68,69,69,69,68,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,18+2,https://cdn.sofifa.net/players/251/438/22_120.png,https://cdn.sofifa.net/teams/1892/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/pt.png
0.832282898,225625,K. Vincent-Young,"RB, LB",65,70,975000,3000,25,15/03/1996,180,70,94,Ipswich Town,English League One,3,CB,24,,19/08/2019,2023,14,England,,,,Right,4,3,1,82,54,56,64,60,67,57,52,55,58,47,63,53,43,55,60,81,82,77,58,71,58,73,67,70,61,60,61,56,56,42,60,61,61,60,7,9,13,14,7,,60+2,60+2,60+2,62,60,60,60,62,60+2,60+2,60+2,62+2,59+2,59+2,59+2,62+2,63+2,60+2,60+2,60+2,63+2,63+2,62+2,62+2,62+2,63+2,15+2,https://cdn.sofifa.net/players/225/625/22_120.png,https://cdn.sofifa.net/teams/94/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
0.508239181,235464,J. Storey,CB,68,75,2200000,11000,23,2/09/1997,188,76,1801,Preston North End,English League Championship,2,CB,14,,12/06/2018,2022,14,England,,,,Right,3,2,1,75,27,43,49,68,70,22,22,64,59,35,41,21,28,48,55,72,78,50,65,54,38,70,67,73,21,67,71,37,41,32,54,67,70,66,7,6,13,10,13,,47+2,47+2,47+2,46,47,47,47,46,48+2,48+2,48+2,49+2,52+2,52+2,52+2,49+2,60+2,63+2,63+2,63+2,60+2,63+2,68+2,68+2,68+2,63+2,15+2,https://cdn.sofifa.net/players/235/464/22_120.png,https://cdn.sofifa.net/teams/1801/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
0.104737418,215052,L. Kruspzky,LB,64,64,525000,4000,29,6/04/1992,175,71,110581,Patronato,Argentina Primera DivisiÃ³n,1,CB,30,,23/07/2020,2021,52,Argentina,,,,Left,3,2,1,75,32,49,57,61,63,51,28,52,52,34,52,41,38,56,58,74,75,69,58,74,31,71,70,60,33,59,61,51,42,44,58,60,65,64,9,15,6,10,8,,48+2,48+2,48+2,53,50,50,50,53,51+2,51+2,51+2,55+2,53+2,53+2,53+2,55+2,61+2,59+2,59+2,59+2,61+2,62+2,61+2,61+2,61+2,62+2,16+2,https://cdn.sofifa.net/players/215/052/22_120.png,https://cdn.sofifa.net/teams/110581/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
0.981959749,200159,S. Ortega,GK,78,80,12000000,22000,28,6/11/1992,185,88,159,DSC Arminia Bielefeld,German 1. Bundesliga,1,GK,1,,1/07/2017,2022,21,Germany,,,,Right,4,1,1,,,,,,,18,15,20,40,13,20,16,12,55,38,51,53,42,78,54,65,77,33,73,12,29,27,10,60,24,59,29,12,15,73,72,86,74,85,52,35+2,35+2,35+2,34,36,36,36,34,38+2,38+2,38+2,37+2,40+2,40+2,40+2,37+2,33+2,38+2,38+2,38+2,33+2,32+2,33+2,33+2,33+2,32+2,77+2,https://cdn.sofifa.net/players/200/159/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
0.291392935,259626,C. Offor,"ST, LM",59,73,550000,1000,21,27/05/2000,191,84,693,Chicago Fire Football Club,USA Major League Soccer,1,ST,9,,13/11/2020,2023,133,Nigeria,,,,Right,3,2,1,70,54,47,61,18,65,44,60,59,53,40,64,41,34,31,60,69,71,62,52,44,57,67,51,76,42,52,12,58,55,43,55,15,13,11,7,10,6,11,14,,59+2,59+2,59+2,58,59,59,59,58,57+2,57+2,57+2,57+2,48+2,48+2,48+2,57+2,39+2,36+2,36+2,36+2,39+2,37+2,35+2,35+2,35+2,37+2,15+2,https://cdn.sofifa.net/players/259/626/22_120.png,https://cdn.sofifa.net/teams/693/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/ng.png
0.378180744,223963,C. Humphreys-Grant,CB,66,74,1800000,4000,22,22/08/1998,185,82,15005,SV Zulte Waregem,Belgian Jupiler Pro League,1,CB,33,,1/07/2019,2022,14,England,,,,Right,2,2,1,63,32,48,53,66,72,48,24,65,55,26,45,33,35,51,58,61,65,64,64,65,44,79,65,77,33,64,66,47,39,40,58,65,68,66,7,14,16,12,6,,49+2,49+2,49+2,49,49,49,49,49,49+2,49+2,49+2,52+2,53+2,53+2,53+2,52+2,61+2,61+2,61+2,61+2,61+2,63+2,66+2,66+2,66+2,63+2,16+2,https://cdn.sofifa.net/players/223/963/22_120.png,https://cdn.sofifa.net/teams/15005/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/gb-eng.png
