Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,PDF
0.822048878,202113,M. Odubajo,"RWB, RB, LWB",69,69,1300000,8000,27,28/07/1993,177,72,15,Queens Park Rangers,English League Championship,2,CDM,22,,1/08/2021,2022,14,England,,,,Right,3,3,1,80,56,62,67,67,69,60,55,63,64,31,67,47,42,62,64,78,81,77,67,77,64,74,63,71,58,69,67,62,68,51,64,67,70,65,14,10,6,13,14,,63+2,63+2,63+2,66,65,65,65,66,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,67+2,66+2,66+2,66+2,67+2,67+2,68+1,68+1,68+1,67+2,18+2,https://cdn.sofifa.net/players/202/113/22_120.png,https://cdn.sofifa.net/teams/15/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.746723398,188768,Serey DiÃ©,"CDM, CM",69,69,275000,8000,36,7/11/1984,179,77,110770,FC Sion,Swiss Super League,1,CDM,26,,1/06/2020,2023,108,Côte d'Ivoire,,,,Right,3,3,1,54,55,62,65,68,73,54,51,64,68,43,65,58,60,65,66,52,56,64,65,65,67,67,66,72,58,85,70,51,60,56,67,66,70,68,14,11,13,15,11,,60+2,60+2,60+2,60,60,60,60,60,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,65+2,68+1,68+1,68+1,65+2,65+2,69,69,69,65+2,19+2,https://cdn.sofifa.net/players/188/768/22_120.png,https://cdn.sofifa.net/teams/110770/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ci.png,0
0.010925734,263022,M. Rosenfelder,CB,57,71,350000,500,18,10/02/2003,185,75,110691,SC Freiburg II,German 3. Bundesliga,3,CB,16,,1/07/2021,2022,21,Germany,,,,Right,3,2,1,56,21,34,35,59,56,25,19,55,42,18,28,23,24,34,32,53,58,56,52,57,28,76,45,60,17,54,55,21,32,28,39,58,63,60,10,10,8,10,11,,35+2,35+2,35+2,34,33,33,33,34,34+2,34+2,34+2,35+2,37+2,37+2,37+2,35+2,47+2,49+2,49+2,49+2,47+2,51+2,57+2,57+2,57+2,51+2,15+2,https://cdn.sofifa.net/players/263/022/22_120.png,https://cdn.sofifa.net/teams/110691/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png,14
0.777488986,231685,R. Pierre-Gabriel,RB,73,78,4300000,16000,23,13/06/1998,177,80,378,Stade Brestois 29,French Ligue 1,1,CB,18,1. FSV Mainz 05,,2022,18,France,,,,Right,3,3,1,76,48,60,69,71,72,68,41,62,67,43,69,60,35,51,69,73,78,69,69,73,57,89,73,73,53,65,70,58,54,56,65,72,74,71,11,10,10,6,10,,60+2,60+2,60+2,64,62,62,62,64,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,71+2,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,71+2,16+2,https://cdn.sofifa.net/players/231/685/22_120.png,https://cdn.sofifa.net/teams/378/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png,5
0.0359584,262474,C. Odenthal,CB,65,74,1500000,2000,20,26/09/2000,190,79,1910,N.E.C. Nijmegen,Holland Eredivisie,1,CB,26,,1/07/2019,2022,34,Netherlands,,,,Right,3,2,1,58,29,46,54,65,68,46,26,65,53,26,48,35,32,55,60,53,62,55,65,56,44,72,65,74,20,56,66,21,31,49,63,62,66,67,8,6,11,8,15,,46+2,46+2,46+2,46,44,44,44,46,45+2,45+2,45+2,49+2,50+2,50+2,50+2,49+2,60+2,60+2,60+2,60+2,60+2,62+2,65+2,65+2,65+2,62+2,15+2,https://cdn.sofifa.net/players/262/474/22_120.png,https://cdn.sofifa.net/teams/1910/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png,9
0.961573878,192073,A. Bertolacci,"CM, CDM",74,74,4000000,14000,30,11/01/1991,179,72,111117,Fatih KaragÃ¼mrÃ¼k S.K.,Turkish SÃ¼per Lig,1,MID,91,,5/01/2021,2022,27,Italy,,,,Left,3,3,2,63,69,73,75,73,65,71,65,64,75,69,74,70,64,75,77,62,63,74,73,77,75,61,65,61,74,77,73,74,72,56,75,75,74,70,7,8,7,7,9,,70+2,70+2,70+2,72,72,72,72,72,73+1,73+1,73+1,72+2,74,74,74,72+2,71+2,73+1,73+1,73+1,71+2,71+2,71+2,71+2,71+2,71+2,15+2,https://cdn.sofifa.net/players/192/073/22_120.png,https://cdn.sofifa.net/teams/111117/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/it.png,0
0.479386666,183706,M. Waghorn,"ST, RM",69,69,1200000,12000,31,23/01/1990,178,83,1800,Coventry City,English League Championship,2,ST,9,,2/07/2021,2023,14,England,,,,Left,4,3,1,65,71,68,63,33,76,69,68,71,68,63,63,68,74,67,61,64,66,62,67,69,79,66,72,81,72,72,30,71,66,71,67,24,36,21,12,11,14,11,14,,69,69,69,66,67,67,67,66,66+2,66+2,66+2,66+2,63+2,63+2,63+2,66+2,52+2,53+2,53+2,53+2,52+2,49+2,48+2,48+2,48+2,49+2,18+2,https://cdn.sofifa.net/players/183/706/22_120.png,https://cdn.sofifa.net/teams/1800/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.372039622,257234,Y. Hamache,LB,70,80,3400000,6000,21,13/07/1999,177,73,1898,Boavista FC,Portuguese Liga ZON SAGRES,1,CDM,25,,3/08/2020,2023,18,France,,,,Left,3,2,1,77,61,67,71,64,68,72,52,58,65,49,72,76,59,62,70,78,77,69,66,78,74,65,70,68,71,66,63,63,67,56,62,62,67,68,8,9,5,8,10,,65+2,65+2,65+2,68,67,67,67,68,67+2,67+2,67+2,68+2,66+2,66+2,66+2,68+2,68+2,66+2,66+2,66+2,68+2,68+2,65+2,65+2,65+2,68+2,15+2,https://cdn.sofifa.net/players/257/234/22_120.png,https://cdn.sofifa.net/teams/1898/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/fr.png,10
0.622034826,248740,G. Ahadme,"ST, CF",62,74,975000,5000,20,17/11/2000,188,76,1790,Portsmouth,English League One,3,AM,7,Norwich City,,2022,129,Morocco,,,,Right,2,3,1,62,60,50,62,30,65,38,63,66,56,59,61,51,39,47,63,63,61,67,59,54,59,66,58,72,55,56,28,63,55,63,58,26,26,20,9,9,11,12,8,,62+2,62+2,62+2,59,61,61,61,59,59+2,59+2,59+2,57+2,54+2,54+2,54+2,57+2,44+2,45+2,45+2,45+2,44+2,42+2,43+2,43+2,43+2,42+2,15+2,https://cdn.sofifa.net/players/248/740/22_120.png,https://cdn.sofifa.net/teams/1790/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ma.png,12
0.53651495,243603,L. Ranger,RWB,61,72,700000,850,22,12/03/1999,176,65,299,LillestrÃ¸m SK,Norwegian Eliteserien,1,CDM,26,,28/02/2018,2024,36,Norway,,,,Right,2,2,1,82,42,47,55,54,63,55,42,48,50,28,52,43,32,43,54,83,81,63,52,76,48,72,80,53,39,65,50,44,43,34,45,54,59,56,15,9,11,13,8,,50+2,50+2,50+2,54,51,51,51,54,51+2,51+2,51+2,55+2,50+2,50+2,50+2,55+2,59+2,54+2,54+2,54+2,59+2,59+2,55+2,55+2,55+2,59+2,16+2,https://cdn.sofifa.net/players/243/603/22_120.png,https://cdn.sofifa.net/teams/299/60.png,https://cdn.sofifa.net/flags/no.png,,https://cdn.sofifa.net/flags/no.png,11
0.166466984,198198,Jordi Amat,"CB, CDM",70,70,1300000,7000,29,21/03/1992,184,83,2013,KAS Eupen,Belgian Jupiler Pro League,1,CB,5,,1/07/2020,2022,45,Spain,,,,Right,3,2,2,62,48,53,56,69,76,31,34,68,66,28,50,40,36,52,60,58,65,59,65,60,75,77,68,77,65,81,68,30,59,28,69,69,70,68,9,6,7,16,8,,54+2,54+2,54+2,52,54,54,54,52,55+2,55+2,55+2,53+2,59+2,59+2,59+2,53+2,61+2,66+2,66+2,66+2,61+2,63+2,70,70,70,63+2,16+2,https://cdn.sofifa.net/players/198/198/22_120.png,https://cdn.sofifa.net/teams/2013/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/es.png,0
0.107552131,241461,Ferran Torres,"RW, ST",82,90,68500000,120000,21,29/02/2000,184,77,10,Manchester City,English Premier League,1,ST,21,,4/08/2020,2025,45,Spain,1362,RW,11,Right,4,4,1,82,79,78,82,35,66,77,81,73,80,74,84,71,60,78,81,87,78,82,81,76,79,75,73,70,76,45,34,84,84,66,82,35,24,28,12,9,11,15,12,,80+2,80+2,80+2,82,82,82,82,82,82+2,82+2,82+2,81+2,75+2,75+2,75+2,81+2,61+2,58+2,58+2,58+2,61+2,57+2,49+2,49+2,49+2,57+2,20+2,https://cdn.sofifa.net/players/241/461/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,8
0.736555253,202408,A. Flint,CB,71,71,1300000,20000,31,11/07/1989,197,83,1961,Cardiff City,English League Championship,2,CB,5,,19/07/2019,2022,14,England,,,,Right,3,2,1,43,47,40,41,71,81,21,51,80,51,38,33,24,25,50,52,39,46,30,68,27,63,74,66,90,26,79,68,54,42,36,55,72,68,69,13,10,8,10,11,,56+2,56+2,56+2,44,49,49,49,44,46+2,46+2,46+2,46+2,52+2,52+2,52+2,46+2,56+2,63+2,63+2,63+2,56+2,59+2,71,71,71,59+2,17+2,https://cdn.sofifa.net/players/202/408/22_120.png,https://cdn.sofifa.net/teams/1961/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.242241911,263258,A. Trubeha,ST,62,65,550000,2000,23,20/11/1997,186,75,110745,Jagiellonia BiaÅ‚ystok,Polish T-Mobile Ekstraklasa,1,ST,13,,28/06/2021,2023,37,Poland,,,,Right,3,3,1,62,62,42,59,19,60,32,65,65,54,55,59,40,28,28,62,62,62,51,53,55,61,63,62,67,56,38,13,65,43,61,58,12,18,11,8,13,6,9,12,,62+2,62+2,62+2,56,59,59,59,56,56+2,56+2,56+2,54+2,48+2,48+2,48+2,54+2,38+2,36+2,36+2,36+2,38+2,36+2,34+2,34+2,34+2,36+2,15+2,https://cdn.sofifa.net/players/263/258/22_120.png,https://cdn.sofifa.net/teams/110745/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png,3
0.079806373,229416,Morillas,"LB, CB",65,65,250000,2000,34,28/09/1986,186,75,113981,UD Ibiza,Spanish Segunda DivisiÃ³n,2,CB,3,,1/07/2019,2022,45,Spain,,,,Left,2,2,1,65,45,56,57,64,76,61,38,60,58,36,54,63,59,59,58,64,66,62,59,55,72,69,76,77,35,73,62,42,45,46,65,67,64,63,7,7,7,13,10,,54+2,54+2,54+2,54,53,53,53,54,52+2,52+2,52+2,56+2,56+2,56+2,56+2,56+2,63+2,63+2,63+2,63+2,63+2,63+2,65,65,65,63+2,15+2,https://cdn.sofifa.net/players/229/416/22_120.png,https://cdn.sofifa.net/teams/113981/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.56533954,219496,Simy,ST,74,74,4200000,14000,29,7/05/1992,198,84,110373,US Salernitana 1919,Italian Serie A,1,ST,25,Crotone,,2022,133,Nigeria,,,,Right,3,2,1,59,77,45,61,29,78,29,81,82,57,78,60,45,36,39,60,53,63,69,79,36,75,32,63,90,66,79,22,82,46,77,71,20,28,22,16,10,11,10,15,,74,74,74,62,67,67,67,62,62+2,62+2,62+2,59+2,55+2,55+2,55+2,59+2,44+2,46+2,46+2,46+2,44+2,43+2,47+2,47+2,47+2,43+2,20+2,https://cdn.sofifa.net/players/219/496/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ng.png,0
0.098451357,203747,HÃ©ctor BellerÃ­n,"RB, RWB",78,81,17000000,69000,26,19/03/1995,178,74,449,Real Betis BalompiÃ©,Spain Primera Division,1,CB,12,Arsenal,,2022,45,Spain,,,,Right,2,3,3,83,51,69,77,73,65,74,52,60,76,41,77,63,50,59,77,82,84,78,76,77,52,64,75,58,43,72,76,67,66,62,70,74,74,76,8,14,14,13,12,,65+3,65+3,65+3,72,70,70,70,72,71+3,71+3,71+3,73+3,70+3,70+3,70+3,73+3,76+3,73+3,73+3,73+3,76+3,76+3,72+3,72+3,72+3,76+3,19+3,https://cdn.sofifa.net/players/203/747/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,3
0.97436099,237712,V. Castellanos,"ST, RW",70,78,3600000,5000,22,3/10/1998,178,74,112828,New York City FC,USA Major League Soccer,1,ST,11,,1/01/2019,2024,52,Argentina,,,,Right,3,3,1,71,69,60,69,34,71,54,73,60,65,60,69,55,35,59,69,72,71,70,66,67,77,69,75,66,59,78,26,75,66,50,67,30,34,39,15,6,10,12,8,,70+2,70+2,70+2,68,69,69,69,68,68+2,68+2,68+2,67+2,63+2,63+2,63+2,67+2,53+2,53+2,53+2,53+2,53+2,51+2,48+2,48+2,48+2,51+2,16+2,https://cdn.sofifa.net/players/237/712/22_120.png,https://cdn.sofifa.net/teams/112828/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/ar.png,8
0.233820437,230341,Joshuando SÃ¡,"LB, LWB",75,75,5500000,22000,25,29/02/1996,182,81,1053,Santos,Campeonato Brasileiro SÃ©rie A,1,AM,16,,8/07/2021,2024,54,Brazil,,,,Left,3,2,1,73,44,64,65,75,73,74,41,70,72,46,63,51,52,61,68,70,75,61,72,58,44,47,72,76,42,71,74,61,49,53,65,75,76,74,7,10,13,9,15,,60+2,60+2,60+2,63,61,61,61,63,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,73+2,17+2,https://cdn.sofifa.net/players/230/341/22_120.png,https://cdn.sofifa.net/teams/1053/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png,0
0.354009746,251075,E. PeÃ±a Zauner,"CAM, LM",62,73,900000,1000,21,4/03/2000,177,68,110500,Eintracht Braunschweig,German 3. Bundesliga,3,MID,22,,5/08/2021,2023,61,Venezuela,,,,Right,4,3,1,76,55,62,66,33,50,63,57,39,64,46,66,67,66,61,63,73,78,81,57,82,53,54,61,47,55,44,27,55,57,45,51,38,31,34,12,13,8,12,12,,57+2,57+2,57+2,63,61,61,61,63,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,52+2,48+2,48+2,48+2,52+2,49+2,41+2,41+2,41+2,49+2,17+2,https://cdn.sofifa.net/players/251/075/22_120.png,https://cdn.sofifa.net/teams/110500/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ve.png,11
0.814284251,202771,J. Newell,CM,69,69,1400000,5000,28,15/03/1993,185,71,81,Hibernian,Scottish Premiership,1,CDM,11,,1/07/2019,2023,14,England,,,,Left,3,3,1,66,60,71,70,61,70,72,57,57,73,64,70,70,63,71,72,62,69,66,63,69,64,49,83,71,62,54,59,62,71,63,72,60,63,64,10,14,7,13,11,,64+2,64+2,64+2,67,66,66,66,67,68+1,68+1,68+1,69,69,69,69,69,68+1,67+2,67+2,67+2,68+1,66+2,62+2,62+2,62+2,66+2,17+2,https://cdn.sofifa.net/players/202/771/22_120.png,https://cdn.sofifa.net/teams/81/60.png,https://cdn.sofifa.net/flags/gb-sct.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.190564006,205215,Igor Rossi,CB,72,72,1500000,11000,32,10/03/1989,189,80,112389,Al Faisaly,Saudi Abdul L. Jameel League,1,CB,3,,14/01/2017,2022,54,Brazil,,,,Left,2,2,1,41,30,54,53,72,83,44,25,78,63,27,51,43,32,61,62,45,38,33,68,36,43,82,86,85,26,73,68,34,51,46,63,73,71,72,16,13,15,15,9,,49+2,49+2,49+2,47,48,48,48,47,50+2,50+2,50+2,52+2,59+2,59+2,59+2,52+2,64+2,68+2,68+2,68+2,64+2,65+2,72,72,72,65+2,19+2,https://cdn.sofifa.net/players/205/215/22_120.png,https://cdn.sofifa.net/teams/112389/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/br.png,0
0.40564099,239669,J. Levi,"RW, RM",70,73,2100000,5000,25,23/01/1996,185,75,702,IFK NorrkÃ¶ping,Swedish Allsvenskan,1,AM,10,,2/02/2020,2023,46,Sweden,,,,Left,3,3,1,79,68,66,69,36,56,67,69,53,67,63,69,69,69,60,72,77,80,73,62,58,66,57,67,61,69,30,30,68,66,62,65,52,23,25,15,14,15,7,8,,67+2,67+2,67+2,70,69,69,69,70,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,55+2,50+2,50+2,50+2,55+2,51+2,44+2,44+2,44+2,51+2,17+2,https://cdn.sofifa.net/players/239/669/22_120.png,https://cdn.sofifa.net/teams/702/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/se.png,3
0.067594172,256542,F. Seiwald,LB,60,69,525000,1000,20,20/08/2000,188,72,780,SV Ried,Austrian Football Bundesliga,1,CDM,25,,1/07/2019,2024,4,Austria,,,,Left,2,2,1,71,32,50,51,56,60,56,26,56,55,26,48,42,35,46,54,68,74,61,45,55,46,59,58,62,30,59,49,35,44,33,47,53,61,64,11,7,13,9,9,,45+2,45+2,45+2,49,46,46,46,49,48+2,48+2,48+2,51+2,48+2,48+2,48+2,51+2,57+2,54+2,54+2,54+2,57+2,58+2,57+2,57+2,57+2,58+2,13+2,https://cdn.sofifa.net/players/256/542/22_120.png,https://cdn.sofifa.net/teams/780/60.png,https://cdn.sofifa.net/flags/at.png,,https://cdn.sofifa.net/flags/at.png,9
0.683103068,253797,O. Zapata,CB,62,62,275000,500,31,6/05/1990,186,82,112916,Aragua FÃºtbol Club,Venezuelan Primera DivisiÃ³n,1,CB,2,,1/01/2019,2021,56,Colombia,,,,Right,2,2,1,51,36,46,44,59,74,34,35,57,52,34,36,32,39,44,47,64,41,56,60,32,42,72,48,87,28,72,56,44,53,38,69,60,61,60,16,15,13,7,14,,47+2,47+2,47+2,45,46,46,46,45,47+2,47+2,47+2,46+2,49+2,49+2,49+2,46+2,52+2,56+2,56+2,56+2,52+2,54+2,62,62,62,54+2,18+2,https://cdn.sofifa.net/players/253/797/22_120.png,https://cdn.sofifa.net/teams/112916/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/co.png,0
0.483926626,189454,D. DÃ­az,CAM,76,76,3100000,1000,35,1/05/1986,174,67,110981,Barcelona Sporting Club,Ecuadorian Serie A,1,AM,10,,2/02/2016,2021,57,Ecuador,,,,Right,4,4,1,74,65,76,77,44,68,69,73,48,78,60,80,62,75,77,76,72,75,77,70,72,57,57,78,69,52,58,42,71,84,77,75,57,34,33,11,15,14,11,7,,68+2,68+2,68+2,74,73,73,73,74,76,76,76,75+1,72+2,72+2,72+2,75+1,62+2,62+2,62+2,62+2,62+2,58+2,52+2,52+2,52+2,58+2,18+2,https://cdn.sofifa.net/players/189/454/22_120.png,https://cdn.sofifa.net/teams/110981/60.png,https://cdn.sofifa.net/flags/ec.png,,https://cdn.sofifa.net/flags/ec.png,0
0.364358612,200319,B. Coker,LB,62,62,275000,2000,32,17/06/1989,180,74,361,Stevenage,English League Two,4,CB,3,,16/10/2020,2022,14,England,,,,Left,3,3,1,65,41,56,57,58,64,61,37,54,57,31,58,59,60,53,56,66,65,62,58,58,48,69,70,65,41,51,59,50,48,53,51,56,60,61,12,7,6,8,13,,52+2,52+2,52+2,55,53,53,53,55,54+2,54+2,54+2,57+2,55+2,55+2,55+2,57+2,61+1,58+2,58+2,58+2,61+1,60+2,59+2,59+2,59+2,60+2,15+2,https://cdn.sofifa.net/players/200/319/22_120.png,https://cdn.sofifa.net/teams/361/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.419077192,214765,M. Herrera,CB,67,68,950000,4000,29,26/02/1992,185,78,112713,Club AtlÃ©tico Sarmiento,Argentina Primera DivisiÃ³n,1,CB,14,,5/02/2021,2021,52,Argentina,,,,Right,2,2,1,64,45,55,57,65,77,57,37,69,61,33,55,47,35,65,59,61,67,59,59,57,63,77,68,79,47,83,65,41,41,43,53,67,61,65,8,13,15,11,12,,55+2,55+2,55+2,54,53,53,53,54,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,62+2,64+2,64+2,64+2,62+2,63+2,67+1,67+1,67+1,63+2,16+2,https://cdn.sofifa.net/players/214/765/22_120.png,https://cdn.sofifa.net/teams/112713/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png,1
0.404790816,231307,M. Poaty,"LB, LWB",65,70,1000000,3000,23,15/07/1997,175,75,112695,Seraing,Belgian Jupiler Pro League,1,CDM,18,,16/07/2021,2023,18,France,,,,Left,2,3,1,87,49,49,63,61,72,51,47,55,47,39,61,37,32,50,60,88,86,85,60,71,55,71,82,71,47,64,62,54,59,47,56,61,61,60,12,7,12,14,10,,57+2,57+2,57+2,60,59,59,59,60,58+2,58+2,58+2,61+2,57+2,57+2,57+2,61+2,63+2,60+2,60+2,60+2,63+2,63+2,62+2,62+2,62+2,63+2,16+2,https://cdn.sofifa.net/players/231/307/22_120.png,https://cdn.sofifa.net/teams/112695/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/fr.png,5
0.323245952,220651,AngeliÃ±o,"LWB, LM",83,86,46000000,77000,24,4/01/1997,175,69,112172,RB Leipzig,German 1. Bundesliga,1,CB,3,,12/02/2021,2025,45,Spain,,,,Left,3,4,2,78,71,82,84,76,70,88,70,65,81,63,84,83,76,81,84,85,73,83,82,85,80,73,85,60,69,77,80,79,79,55,81,77,74,80,13,6,13,13,13,,76+2,76+2,76+2,81,79,79,79,81,80+2,80+2,80+2,82+2,80+2,80+2,80+2,82+2,81+2,79+2,79+2,79+2,81+2,80+2,75+2,75+2,75+2,80+2,19+2,https://cdn.sofifa.net/players/220/651/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/es.png,3
0.956097299,261648,M. Cova,"CAM, CM",65,65,725000,500,28,11/08/1992,173,68,110990,Deportivo TÃ¡chira FC,Venezuelan Primera DivisiÃ³n,1,MID,15,,1/02/2021,2021,61,Venezuela,,,,Right,3,2,1,71,55,70,65,33,66,61,60,44,73,46,64,74,77,79,65,70,72,75,55,66,66,50,70,69,30,58,20,69,65,60,62,32,38,40,11,9,7,12,13,,61+2,61+2,61+2,64,63,63,63,64,65,65,65,66-1,63+2,63+2,63+2,66-1,53+2,53+2,53+2,53+2,53+2,50+2,45+2,45+2,45+2,50+2,16+2,https://cdn.sofifa.net/players/261/648/22_120.png,https://cdn.sofifa.net/teams/110990/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/ve.png,0
0.663041879,193716,D. Wilson,"CB, CDM",68,68,1000000,4000,29,27/12/1991,188,79,694,Colorado Rapids,USA Major League Soccer,1,CB,4,,7/02/2018,2024,42,Scotland,,,,Left,2,2,1,47,39,53,58,67,81,31,44,67,63,36,58,42,30,70,60,40,53,57,58,34,37,72,77,84,32,79,63,33,55,37,63,69,67,67,14,7,10,6,10,,51+2,51+2,51+2,50,51,51,51,50,54+2,54+2,54+2,53+2,59+2,59+2,59+2,53+2,59+2,66+2,66+2,66+2,59+2,60+2,68,68,68,60+2,15+2,https://cdn.sofifa.net/players/193/716/22_120.png,https://cdn.sofifa.net/teams/694/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/gb-sct.png,0
0.184656978,247124,G. Mensah,"LB, LWB",71,78,3600000,13000,22,18/07/1998,178,64,59,FC Girondins de Bordeaux,French Ligue 1,1,CDM,14,FC Red Bull Salzburg,,2022,117,Ghana,,,,Left,2,3,1,75,56,64,71,65,65,71,53,62,68,56,71,66,49,61,71,77,74,71,68,77,65,73,71,57,53,77,64,66,54,46,63,60,70,71,8,14,8,11,7,,64+2,64+2,64+2,67,66,66,66,67,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,69+2,66+2,66+2,66+2,69+2,69+2,66+2,66+2,66+2,69+2,16+2,https://cdn.sofifa.net/players/247/124/22_120.png,https://cdn.sofifa.net/teams/59/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png,7
0.226712552,210439,K. BoutaÃ¯b,ST,67,67,500000,4000,34,24/04/1987,189,82,1738,Le Havre AC,French Ligue 2,2,ST,9,,5/10/2020,2022,129,Morocco,,,,Right,3,3,1,54,68,55,65,36,73,44,68,70,64,67,65,46,32,56,67,60,49,63,67,57,70,72,59,85,65,63,27,69,57,66,69,30,36,35,13,12,10,10,7,,67,67,67,62,65,65,65,62,64+2,64+2,64+2,61+2,60+2,60+2,60+2,61+2,48+2,51+2,51+2,51+2,48+2,47+2,50+2,50+2,50+2,47+2,17+2,https://cdn.sofifa.net/players/210/439/22_120.png,https://cdn.sofifa.net/teams/1738/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ma.png,0
0.695815811,222665,M. Ã˜degaard,"CAM, CM",82,88,49000000,89000,22,17/12/1998,178,68,1,Arsenal,English Premier League,1,AM,8,,20/08/2021,2026,36,Norway,1352,RM,10,Left,2,5,3,77,74,83,84,58,62,84,73,52,83,73,85,81,83,81,85,80,75,85,74,83,76,46,78,56,77,63,65,76,86,63,76,65,49,51,14,15,15,8,10,,74+3,74+3,74+3,81,79,79,79,81,81+3,81+3,81+3,81+3,79+3,79+3,79+3,81+3,72+3,70+3,70+3,70+3,72+3,68+3,60+3,60+3,60+3,68+3,19+3,https://cdn.sofifa.net/players/222/665/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1352/60.png,https://cdn.sofifa.net/flags/no.png,6
