sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
229582,G. Mancini,"CB, CDM",80,84,26500000,52000,25,17/04/1996,190,77,52,Roma,Italian Serie A,1,CB,23,,1/07/2020,2024,27,Italy,,,,Right,3,2,2,61,45,50,59,80,84,34,48,82,67,40,51,38,34,42,75,59,63,34,80,57,51,87,86,83,34,85,82,32,51,47,72,78,81,77,13,12,8,6,8,,58+2,58+2,58+2,54,57,57,57,54,56+2,56+2,56+2,57+2,62+2,62+2,62+2,57+2,70+2,74+2,74+2,74+2,70+2,73+2,80+2,80+2,80+2,73+2,17+2,https://cdn.sofifa.net/players/229/582/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
229857,S. Sensi,"CM, CDM",80,83,27500000,95000,25,5/08/1995,168,62,44,Inter,Italian Serie A,1,SUB,12,,1/09/2020,2024,27,Italy,,,,Right,4,4,1,67,60,83,83,67,59,78,49,45,87,49,79,75,75,84,90,71,64,81,73,91,69,68,65,50,73,71,74,62,86,73,78,63,73,73,10,6,8,11,13,,65+2,65+2,65+2,75,73,73,73,75,78+2,78+2,78+2,76+2,80+2,80+2,80+2,76+2,75+2,76+2,76+2,76+2,75+2,72+2,68+2,68+2,68+2,72+2,17+2,https://cdn.sofifa.net/players/229/857/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
229927,Gerson,CM,80,84,30000000,41000,24,20/05/1997,184,72,219,Olympique de Marseille,French Ligue 1,1,MID,8,,2/07/2021,2026,54,Brazil,,,,Left,2,3,2,74,64,79,80,78,77,73,61,54,86,56,77,79,60,79,84,73,74,79,84,81,69,68,77,76,65,81,81,74,77,67,78,79,82,78,14,13,13,9,9,,71+2,71+2,71+2,76,76,76,76,76,78+2,78+2,78+2,77+2,80+2,80+2,80+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,77+2,77+2,77+2,78+2,19+2,https://cdn.sofifa.net/players/229/927/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
230201,Maikel Catarino,"RB, RM",80,80,21000000,33000,25,29/02/1996,177,75,1041,Sport Club Corinthians Paulista,Campeonato Brasileiro SÃ©rie A,1,CB,2,,7/07/2021,2024,54,Brazil,1370,RB,2,Right,3,3,1,76,51,70,77,77,70,81,48,69,73,49,78,55,49,75,77,81,72,83,81,71,52,55,85,68,56,62,77,57,61,41,54,79,78,76,15,13,12,10,15,,64+2,64+2,64+2,71,68,68,68,71,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,78+2,76+2,76+2,76+2,78+2,78+2,74+2,74+2,74+2,78+2,21+2,https://cdn.sofifa.net/players/230/201/22_120.png,https://cdn.sofifa.net/teams/1041/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
230204,HÃ©niton Pires,GK,80,80,17000000,33000,25,29/02/1996,182,74,1043,Flamengo,Campeonato Brasileiro SÃ©rie A,1,GK,1,,7/07/2021,2024,54,Brazil,1370,SUB,12,Right,3,1,1,,,,,,,18,11,12,28,16,14,15,13,30,20,43,39,42,77,48,59,70,30,64,12,36,22,13,70,21,41,16,14,17,81,75,78,81,79,41,29+2,29+2,29+2,28,31,31,31,28,32+2,32+2,32+2,30+2,33+2,33+2,33+2,30+2,27+2,30+2,30+2,30+2,27+2,27+2,28+2,28+2,28+2,27+2,79+1,https://cdn.sofifa.net/players/230/204/22_120.png,https://cdn.sofifa.net/teams/1043/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
230271,Laure Santeiro,"CAM, LM, LW",80,80,25000000,23000,21,29/02/2000,171,63,567,Fluminense,Campeonato Brasileiro SÃ©rie A,1,MID,10,,7/07/2021,2024,54,Brazil,1370,SUB,13,Left,5,4,1,80,72,77,82,26,45,73,72,44,79,67,82,56,75,80,82,87,75,85,80,89,67,43,67,35,75,41,31,82,80,74,77,29,13,23,9,7,8,14,10,,72+2,72+2,72+2,79,78,78,78,79,80,80,80,79+1,73+2,73+2,73+2,79+1,57+2,53+2,53+2,53+2,57+2,52+2,37+2,37+2,37+2,52+2,18+2,https://cdn.sofifa.net/players/230/271/22_120.png,https://cdn.sofifa.net/teams/567/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
230313,Tony Abranjes,CB,80,80,10000000,32000,33,29/02/1988,179,80,1048,Internacional,Campeonato Brasileiro SÃ©rie A,1,CB,16,,8/07/2021,2024,54,Brazil,1370,SUB,16,Right,3,2,1,67,39,55,58,81,85,39,31,82,66,34,47,33,72,66,68,65,69,55,74,67,61,90,81,91,40,76,81,28,43,43,72,80,81,78,7,14,6,7,13,,55+2,55+2,55+2,52,53,53,53,52,54+2,54+2,54+2,55+2,61+2,61+2,61+2,55+2,70+2,74+2,74+2,74+2,70+2,73+2,80,80,80,73+2,17+2,https://cdn.sofifa.net/players/230/313/22_120.png,https://cdn.sofifa.net/teams/1048/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
230767,Renato Sanches,"CM, RM",80,86,33000000,38000,23,18/08/1997,176,70,65,LOSC Lille,French Ligue 1,1,MID,18,,23/08/2019,2023,38,Portugal,,,,Right,4,4,3,84,74,77,84,72,84,72,67,61,81,68,84,69,68,79,83,86,83,85,80,89,89,84,87,83,78,84,75,74,79,68,83,73,74,65,5,12,6,13,14,,77+3,77+3,77+3,79,79,79,79,79,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,77+3,78+3,78+3,78+3,77+3,76+3,75+3,75+3,75+3,76+3,18+3,https://cdn.sofifa.net/players/230/767/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/pt.png
231447,D. Malen,ST,80,85,33000000,59000,22,19/01/1999,179,78,22,Borussia Dortmund,German 1. Bundesliga,1,ST,21,,27/07/2021,2026,34,Netherlands,105035,SUB,18,Right,3,4,2,90,79,72,83,30,74,71,82,69,75,74,83,74,61,64,83,90,90,84,81,83,79,77,79,75,72,62,31,80,77,74,76,27,24,16,7,9,9,10,14,,80+2,80+2,80+2,81,81,81,81,81,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,18+2,https://cdn.sofifa.net/players/231/447/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
232119,Ã‡. SÃ¶yÃ¼ncÃ¼,CB,80,83,25000000,88000,25,23/05/1996,185,82,95,Leicester City,English Premier League,1,CB,4,,9/08/2018,2023,48,Turkey,,,,Right,4,2,1,76,46,60,67,80,80,46,39,75,76,48,65,39,39,64,71,69,81,64,77,57,65,76,70,82,44,89,79,42,55,52,76,78,84,80,6,7,7,7,7,,61+2,61+2,61+2,61,62,62,62,61,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2,73+2,76+2,76+2,76+2,73+2,74+2,80+2,80+2,80+2,74+2,14+2,https://cdn.sofifa.net/players/232/119/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/tr.png
232293,V. Osimhen,ST,80,87,43000000,66000,22,29/12/1998,185,78,48,Napoli,Italian Serie A,1,ST,9,,1/09/2020,2025,133,Nigeria,,,,Right,4,3,2,88,80,63,75,39,81,64,85,78,69,75,74,63,48,53,77,83,92,77,78,68,78,88,80,82,72,76,34,81,65,75,72,36,38,19,14,14,10,9,6,,80+2,80+2,80+2,76,77,77,77,76,74+2,74+2,74+2,75+2,67+2,67+2,67+2,75+2,59+2,56+2,56+2,56+2,59+2,56+2,54+2,54+2,54+2,56+2,18+2,https://cdn.sofifa.net/players/232/293/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ng.png
233195,X. Schlager,"CDM, CM",80,84,27500000,53000,23,28/09/1997,174,76,175,VfL Wolfsburg,German 1. Bundesliga,1,CDM,24,,1/07/2019,2023,4,Austria,1322,SUB,23,Left,3,3,2,69,70,73,77,73,81,59,66,44,79,60,76,70,60,77,77,74,64,78,81,77,78,63,85,80,76,85,83,75,78,56,74,75,74,69,6,8,8,12,7,,71+2,71+2,71+2,73,75,75,75,73,76+2,76+2,76+2,74+2,78+2,78+2,78+2,74+2,75+2,79+2,79+2,79+2,75+2,73+2,73+2,73+2,73+2,73+2,16+2,https://cdn.sofifa.net/players/233/195/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
233306,D. Henderson,GK,80,87,36000000,70000,24,12/03/1997,188,85,11,Manchester United,English Premier League,1,SUB,26,,25/08/2015,2025,14,England,1318,SUB,13,Right,3,1,2,,,,,,,14,9,13,37,5,13,13,10,45,32,51,48,61,79,56,59,63,34,60,6,20,11,8,48,16,56,15,14,14,80,79,78,76,83,50,30+2,30+2,30+2,30,31,31,31,30,33+2,33+2,33+2,32+2,34+2,34+2,34+2,32+2,28+2,31+2,31+2,31+2,28+2,28+2,26+2,26+2,26+2,28+2,79+2,https://cdn.sofifa.net/players/233/306/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
236401,N. Mazraoui,RB,80,85,29500000,17000,23,14/11/1997,183,62,245,Ajax,Holland Eredivisie,1,CB,12,,1/11/2016,2022,129,Morocco,,,,Right,3,3,2,82,61,74,81,75,71,74,63,65,81,56,82,67,33,73,81,81,83,86,77,67,67,69,82,66,54,69,78,73,76,37,76,74,75,78,12,7,13,12,12,,72+2,72+2,72+2,77,75,75,75,77,77+2,77+2,77+2,78+2,77+2,77+2,77+2,78+2,78+2,77+2,77+2,77+2,78+2,78+2,74+2,74+2,74+2,78+2,18+2,https://cdn.sofifa.net/players/236/401/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/ma.png
236583,J. Pavlenka,GK,80,82,17500000,14000,29,14/04/1992,196,81,38,SV Werder Bremen,German 2. Bundesliga,2,GK,1,,1/07/2017,2022,12,Czechia,,,,Right,3,1,2,,,,,,,11,16,14,28,19,12,10,14,17,19,35,37,39,80,27,45,36,20,68,17,22,13,14,25,18,39,12,10,14,82,75,60,71,85,36,29+2,29+2,29+2,25,27,27,27,25,26+2,26+2,26+2,24+2,24+2,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,23+2,24+2,24+2,24+2,23+2,78+2,https://cdn.sofifa.net/players/236/583/22_120.png,https://cdn.sofifa.net/teams/38/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/cz.png
236987,B. Kamara,"CDM, CB",80,86,31000000,30000,21,23/11/1999,184,68,219,Olympique de Marseille,French Ligue 1,1,CDM,4,,1/07/2017,2022,18,France,,,,Right,3,3,2,74,50,72,73,79,78,64,39,73,79,28,70,59,47,78,78,74,74,66,73,67,66,74,78,76,63,83,83,43,74,63,81,76,81,80,8,12,8,6,11,,62+2,62+2,62+2,66,66,66,66,66,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,76+2,79+2,79+2,79+2,76+2,77+2,78+2,78+2,78+2,77+2,16+2,https://cdn.sofifa.net/players/236/987/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
237238,S. McTominay,"CDM, CM",80,84,27500000,90000,24,8/12/1996,193,88,11,Manchester United,English Premier League,1,SUB,39,,1/07/2013,2025,42,Scotland,1359,RCM,4,Right,3,3,2,66,75,75,75,78,84,68,71,78,81,62,78,72,53,78,76,62,69,66,79,60,85,73,84,84,81,88,76,71,75,60,78,76,81,74,9,6,6,10,11,,76+2,76+2,76+2,74,75,75,75,74,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,76+2,79+2,79+2,79+2,76+2,76+2,79+2,79+2,79+2,76+2,17+2,https://cdn.sofifa.net/players/237/238/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
237383,A. Bastoni,CB,80,89,44500000,77000,22,13/04/1999,190,75,44,Inter,Italian Serie A,1,CB,95,,31/08/2017,2024,27,Italy,1343,SUB,23,Left,3,2,1,65,33,65,69,82,80,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,11,5,9,11,12,,56+2,56+2,56+2,60,58,58,58,60,60+2,60+2,60+2,64+2,67+2,67+2,67+2,64+2,76+2,77+2,77+2,77+2,76+2,77+2,80+2,80+2,80+2,77+2,17+2,https://cdn.sofifa.net/players/237/383/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png
238794,VinÃ­cius Jr.,LW,80,90,46500000,120000,20,12/07/2000,176,73,243,Real Madrid CF,Spain Primera Division,1,SUB,20,,12/07/2018,2025,54,Brazil,,,,Right,4,5,2,95,70,71,87,29,66,71,69,50,72,70,89,77,62,67,85,95,95,94,75,81,73,75,80,62,68,58,26,76,73,65,75,32,25,18,5,7,7,7,10,,74+2,74+2,74+2,80,79,79,79,80,79+2,79+2,79+2,80+2,71+2,71+2,71+2,80+2,59+2,54+2,54+2,54+2,59+2,54+2,44+2,44+2,44+2,54+2,15+2,https://cdn.sofifa.net/players/238/794/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png
239207,M. GÃ³mez,ST,80,85,32000000,40000,24,14/08/1996,186,84,461,Valencia CF,Spain Primera Division,1,ST,9,,14/07/2019,2024,60,Uruguay,,,,Right,3,3,1,66,81,68,73,32,82,59,84,87,73,75,72,75,57,64,77,66,66,67,80,57,81,83,79,87,74,74,21,87,70,72,82,35,20,23,7,8,13,12,6,,80+2,80+2,80+2,74,77,77,77,74,75+2,75+2,75+2,73+2,69+2,69+2,69+2,73+2,53+2,54+2,54+2,54+2,53+2,51+2,50+2,50+2,50+2,51+2,16+2,https://cdn.sofifa.net/players/239/207/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
240709,R. Baku,"RM, RB, CM",80,85,32000000,59000,23,8/04/1998,176,75,175,VfL Wolfsburg,German 1. Bundesliga,1,MID,20,,1/10/2020,2025,21,Germany,,,,Right,4,3,2,84,73,73,81,70,78,79,74,49,74,63,83,64,45,69,78,83,85,82,78,87,77,73,91,73,73,74,74,76,75,51,76,74,70,75,12,8,7,10,9,,74+2,74+2,74+2,78,77,77,77,78,77+2,77+2,77+2,79+2,76+2,76+2,76+2,79+2,78+2,75+2,75+2,75+2,78+2,76+2,71+2,71+2,71+2,76+2,17+2,https://cdn.sofifa.net/players/240/709/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
240900,Unai NÃºÃ±ez,CB,80,84,27000000,26000,24,30/01/1997,186,81,448,Athletic Club de Bilbao,Spain Primera Division,1,SUB,3,,1/07/2016,2023,45,Spain,,,,Right,2,2,1,72,22,49,50,81,76,29,16,81,79,21,35,27,22,50,70,68,75,35,76,60,39,79,67,79,17,78,81,23,30,31,62,78,83,84,9,9,15,6,11,,49+2,49+2,49+2,47,48,48,48,47,49+2,49+2,49+2,51+2,57+2,57+2,57+2,51+2,69+2,73+2,73+2,73+2,69+2,73+2,80+2,80+2,80+2,73+2,16+2,https://cdn.sofifa.net/players/240/900/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
241084,L. DÃ­az,LM,80,86,33500000,16000,24,13/01/1997,180,73,236,FC Porto,Portuguese Liga ZON SAGRES,1,MID,7,,10/07/2019,2024,56,Colombia,,,,Right,4,4,1,92,77,70,82,32,71,75,76,50,71,68,85,72,47,66,79,92,92,86,79,71,82,72,83,66,82,66,21,79,72,44,81,28,36,34,10,13,13,14,14,,76+2,76+2,76+2,80,79,79,79,80,78+2,78+2,78+2,79+2,71+2,71+2,71+2,79+2,61+2,55+2,55+2,55+2,61+2,57+2,47+2,47+2,47+2,57+2,20+2,https://cdn.sofifa.net/players/241/084/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/co.png
241095,N. VlaÅ¡iÄ‡,CAM,80,86,33500000,66000,23,4/10/1997,178,79,19,West Ham United,English Premier League,1,SUB,11,,31/08/2021,2026,10,Croatia,,,,Right,5,3,2,83,77,78,82,48,71,71,76,65,81,72,85,70,72,77,80,82,83,78,78,88,80,55,80,69,81,68,26,77,82,66,77,54,55,37,6,14,15,9,14,,77+2,77+2,77+2,80,80,80,80,80,80+2,80+2,80+2,80+2,76+2,76+2,76+2,80+2,64+2,64+2,64+2,64+2,64+2,61+2,57+2,57+2,57+2,61+2,18+2,https://cdn.sofifa.net/players/241/095/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/hr.png
243576,Pedro Porro,"RWB, RM",80,87,40500000,80000,21,13/09/1999,176,71,237,Sporting CP,Portuguese Liga ZON SAGRES,1,CDM,24,Manchester City,,2022,45,Spain,,,,Right,3,3,1,80,67,73,79,75,75,80,61,66,75,53,79,65,67,71,82,76,83,78,78,71,81,59,83,73,74,74,76,75,68,46,78,74,78,75,15,7,14,5,7,,73+2,73+2,73+2,76,75,75,75,76,75+2,75+2,75+2,77+2,75+2,75+2,75+2,77+2,78+2,76+2,76+2,76+2,78+2,77+2,74+2,74+2,74+2,77+2,16+2,https://cdn.sofifa.net/players/243/576/22_120.png,https://cdn.sofifa.net/teams/237/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/es.png
244369,V. Tsygankov,RM,80,86,33500000,1000,23,15/11/1997,178,72,101047,Dynamo Kyiv,Ukrainian Premier League,1,MID,15,,1/01/2015,2023,49,Ukraine,1366,SUB,7,Left,4,4,2,85,73,78,80,45,57,77,75,45,80,68,80,72,76,73,81,84,85,82,78,73,70,50,74,49,74,57,39,75,80,73,76,62,36,37,9,7,15,6,12,,72+2,72+2,72+2,79,78,78,78,79,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,65+2,62+2,62+2,62+2,65+2,61+2,51+2,51+2,51+2,61+2,16+2,https://cdn.sofifa.net/players/244/369/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
244470,V. Coufal,"RB, RWB",80,80,19000000,73000,28,22/08/1992,175,76,19,West Ham United,English Premier League,1,CB,5,,2/10/2020,2023,12,Czechia,1330,RB,5,Right,3,3,1,77,56,73,75,78,81,81,50,70,75,61,73,75,42,73,76,76,77,74,78,84,66,84,86,76,59,86,76,69,69,49,72,78,81,78,13,12,12,6,13,,68+2,68+2,68+2,72,70,70,70,72,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,78+2,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,18+2,https://cdn.sofifa.net/players/244/470/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png
246669,B. Saka,"RM, LM, LB",80,88,45500000,50000,19,5/09/2001,178,65,1,Arsenal,English Premier League,1,MID,7,,14/09/2018,2025,14,England,1318,SUB,16,Left,3,3,2,84,68,76,82,65,64,79,69,45,79,63,84,76,69,63,80,86,82,83,76,83,68,54,77,58,65,66,68,78,79,64,73,65,69,67,7,8,13,9,13,,71+2,71+2,71+2,79,77,77,77,79,78+2,78+2,78+2,79+2,75+2,75+2,75+2,79+2,75+2,71+2,71+2,71+2,75+2,73+2,66+2,66+2,66+2,73+2,17+2,https://cdn.sofifa.net/players/246/669/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
41,Iniesta,"CM, CAM",79,79,5500000,10000,37,11/05/1984,171,68,101146,Vissel Kobe,Japanese J. League Division 1,1,AM,8,,16/07/2018,2024,45,Spain,,,,Right,4,4,4,51,69,84,84,59,57,75,68,54,89,79,84,80,70,83,89,59,44,72,71,76,67,40,51,62,70,58,59,78,90,71,89,68,53,50,6,13,6,13,7,,71+3,71+3,71+3,77,77,77,77,77,81-2,81-2,81-2,77+2,79,79,79,77+2,66+3,70+3,70+3,70+3,66+3,63+3,61+3,61+3,61+3,63+3,16+3,https://cdn.sofifa.net/players/000/041/22_120.png,https://cdn.sofifa.net/teams/101146/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/es.png
138412,J. Milner,"CM, LB, RB",79,79,7000000,76000,35,4/01/1986,175,70,9,Liverpool,English Premier League,1,SUB,7,,1/07/2015,2022,14,England,,,,Right,4,3,2,56,70,81,77,77,75,85,62,65,82,76,76,81,75,80,81,60,52,68,84,72,82,62,77,70,70,86,78,71,77,89,84,77,80,78,12,9,10,8,6,,71+2,71+2,71+2,74,74,74,74,74,75+2,75+2,75+2,75+2,79,79,79,75+2,78+1,80-1,80-1,80-1,78+1,76+2,76+2,76+2,76+2,76+2,17+2,https://cdn.sofifa.net/players/138/412/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
156616,F. RibÃ©ry,"CF, LW",79,79,6000000,41000,38,7/04/1983,170,72,110373,US Salernitana 1919,Italian Serie A,1,ST,7,,6/09/2021,2022,18,France,,,,Right,5,5,4,69,73,81,85,30,53,74,71,41,85,79,87,83,81,82,89,69,69,74,69,87,79,33,54,55,68,51,33,79,81,78,81,31,25,26,15,6,9,7,10,,72+3,72+3,72+3,79,78,78,78,79,80-1,80-1,80-1,78+1,75+3,75+3,75+3,78+1,57+3,57+3,57+3,57+3,57+3,51+3,42+3,42+3,42+3,51+3,16+3,https://cdn.sofifa.net/players/156/616/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/fr.png
158121,B. Costil,GK,79,79,5500000,24000,33,3/07/1987,187,82,59,FC Girondins de Bordeaux,French Ligue 1,1,GK,1,,19/06/2017,2022,18,France,,,,Right,3,1,2,,,,,,,11,14,15,35,12,13,12,11,33,12,47,51,38,76,45,58,49,28,65,15,22,22,12,48,15,58,16,11,14,78,77,77,78,80,49,30+2,30+2,30+2,27,29,29,29,27,30+2,30+2,30+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,26+2,26+2,26+2,26+2,78+1,https://cdn.sofifa.net/players/158/121/22_120.png,https://cdn.sofifa.net/teams/59/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
159145,B. Gomis,ST,79,79,7500000,38000,35,6/08/1985,186,86,605,Al Hilal,Saudi Abdul L. Jameel League,1,ST,18,,23/08/2018,2022,18,France,,,,Right,4,3,3,60,81,68,72,36,74,64,82,84,75,83,72,61,62,54,80,55,64,52,80,47,84,76,75,83,72,52,38,82,73,83,81,22,32,35,14,11,9,9,13,,79,79,79,73,76,76,76,73,74+3,74+3,74+3,72+3,69+3,69+3,69+3,72+3,57+3,56+3,56+3,56+3,57+3,54+3,52+3,52+3,52+3,54+3,19+3,https://cdn.sofifa.net/players/159/145/22_120.png,https://cdn.sofifa.net/teams/605/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/fr.png
162240,M. DembÃ©lÃ©,"CM, CAM, CDM",79,79,11000000,21000,33,16/07/1987,185,85,112429,Guangzhou City,Chinese Super League,1,MID,8,,17/01/2019,2021,7,Belgium,,,,Left,2,4,3,70,68,76,85,73,77,65,64,70,83,73,87,65,55,79,86,69,71,77,71,90,77,79,66,83,68,73,78,67,78,63,90,72,73,68,16,14,11,16,14,,73+3,73+3,73+3,75,76,76,76,75,78+1,78+1,78+1,76+3,78+1,78+1,78+1,76+3,73+3,77+2,77+2,77+2,73+3,73+3,75+3,75+3,75+3,73+3,21+3,https://cdn.sofifa.net/players/162/240/22_120.png,https://cdn.sofifa.net/teams/112429/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/be.png
170890,B. Matuidi,"CDM, CM",79,79,6000000,11000,34,9/04/1987,180,75,112893,Inter Miami CF,USA Major League Soccer,1,CDM,8,,13/08/2020,2021,18,France,,,,Left,2,2,3,73,65,72,76,77,79,72,59,68,78,72,75,60,52,72,75,74,73,81,78,76,78,86,85,75,66,81,78,64,71,56,77,79,78,79,8,11,5,10,14,,70+3,70+3,70+3,72,72,72,72,72,73+3,73+3,73+3,73+3,74+3,74+3,74+3,73+3,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,18+3,https://cdn.sofifa.net/players/170/890/22_120.png,https://cdn.sofifa.net/teams/112893/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/fr.png
